Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Police Precinct,year
61712337,07/05/2024 02:01:47 PM,07/06/2024 01:01:32 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11235.0,2840 KNAPP STREET,KNAPP STREET,SHORE PARKWAY,EMMONS AVENUE,SHORE PARKWAY,EMMONS AVENUE,ADDRESS,BROOKLYN,KNAPP STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,07/05/2024 10:53:06 PM,15 BROOKLYN,3088080045.0,BROOKLYN,1003368.0,152357.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.584840262023626,-73.93117073607584,"(40.584840262023626, -73.93117073607584)",13826.0,32.0,2.0,15.0,36.0,36.0,2024
61716012,07/05/2024 12:01:47 PM,07/06/2024 02:29:54 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11413.0,131-47 232 STREET,232 STREET,131 AVENUE,133 AVENUE,131 AVENUE,133 AVENUE,ADDRESS,SPRINGFIELD GARDENS,232 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,07/06/2024 12:06:11 PM,13 QUEENS,4129430100.0,QUEENS,1057457.0,186533.0,PHONE,Unspecified,QUEENS,,,,,,,,40.67836404321982,-73.73606772306775,"(40.67836404321982, -73.73606772306775)",15313.0,63.0,3.0,47.0,63.0,63.0,2024
61714789,07/05/2024 11:38:03 AM,07/06/2024 01:01:12 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11220.0,172 67 STREET,67 STREET,BERGEN PLACE,RIDGE BOULEVARD,BERGEN PLACE,RIDGE BOULEVARD,ADDRESS,BROOKLYN,67 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,07/06/2024 10:25:33 AM,10 BROOKLYN,3058480037.0,BROOKLYN,976440.0,172067.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63895732482393,-74.02814062451145,"(40.63895732482393, -74.02814062451145)",18180.0,10.0,2.0,44.0,41.0,41.0,2024
61714788,07/05/2024 08:24:48 AM,07/06/2024 01:46:23 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10452.0,1550 JESUP AVENUE,JESUP AVENUE,WEST  172 STREET,CROSS BX EP NB EN WASHINGTON BR,WEST  172 STREET,CROSS BX EP NB EN WASHINGTON BR,ADDRESS,BRONX,JESUP AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,07/06/2024 04:23:08 AM,04 BRONX,2028720273.0,BRONX,1006814.0,247003.0,PHONE,Unspecified,BRONX,,,,,,,,40.844612480826925,-73.91844710251883,"(40.844612480826925, -73.91844710251883)",10930.0,50.0,5.0,42.0,27.0,27.0,2024
61707394,07/04/2024 08:04:12 PM,07/06/2024 02:08:00 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11365.0,184-10 64 AVENUE,64 AVENUE,184 STREET,185 STREET,184 STREET,185 STREET,ADDRESS,FRESH MEADOWS,64 AVENUE,,Closed,,The Department of Sanitation cleaned the location.,07/05/2024 11:59:09 AM,08 QUEENS,4070910005.0,QUEENS,1042657.0,208275.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.73815053774216,-73.7892371449863,"(40.73815053774216, -73.7892371449863)",14507.0,25.0,3.0,24.0,65.0,65.0,2024
61703068,07/04/2024 03:44:05 PM,07/05/2024 01:54:08 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11420.0,117-59 122 STREET,122 STREET,DEAD END,SUTTER AVENUE,DEAD END,SUTTER AVENUE,ADDRESS,SOUTH OZONE PARK,122 STREET,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,07/05/2024 04:21:30 AM,10 QUEENS,4117150007.0,QUEENS,1035062.0,184904.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.67404969457385,-73.81682012919886,"(40.67404969457385, -73.81682012919886)",24016.0,62.0,3.0,46.0,64.0,64.0,2024
61697249,07/04/2024 03:32:07 PM,07/05/2024 01:53:53 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11420.0,117-47 122 STREET,122 STREET,DEAD END,SUTTER AVENUE,DEAD END,SUTTER AVENUE,ADDRESS,SOUTH OZONE PARK,122 STREET,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,07/05/2024 04:21:56 AM,10 QUEENS,4117150016.0,QUEENS,1035069.0,184931.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.67412376316039,-73.8167946903388,"(40.67412376316039, -73.8167946903388)",24016.0,62.0,3.0,46.0,64.0,64.0,2024
61707395,07/04/2024 01:20:26 PM,07/06/2024 01:45:48 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10469.0,3011 BRONXWOOD AVENUE,BRONXWOOD AVENUE,ADEE AVENUE,BURKE AVENUE,ADEE AVENUE,BURKE AVENUE,ADDRESS,BRONX,BRONXWOOD AVENUE,,Closed,,The Department of Sanitation cleaned the location.,07/05/2024 04:39:21 AM,12 BRONX,2045730046.0,BRONX,1022573.0,256235.0,ONLINE,Unspecified,BRONX,,,,,,,,40.86989719384461,-73.86143676055208,"(40.86989719384461, -73.86143676055208)",11605.0,29.0,5.0,2.0,30.0,30.0,2024
61700176,07/04/2024 11:32:15 AM,07/05/2024 01:53:27 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11420.0,122 STREET,122 STREET,122 STREET,SUTTER AVENUE,122 STREET,SUTTER AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation cleaned the location.,07/05/2024 04:44:57 AM,10 QUEENS,,QUEENS,1035020.0,184768.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.6736766469254,-73.81697256533013,"(40.6736766469254, -73.81697256533013)",24016.0,62.0,3.0,46.0,64.0,64.0,2024
61704506,07/04/2024 11:24:22 AM,07/05/2024 01:53:26 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11420.0,122 STREET,122 STREET,122 STREET,SUTTER AVENUE,122 STREET,SUTTER AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation cleaned the location.,07/05/2024 04:44:52 AM,10 QUEENS,,QUEENS,1035020.0,184768.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.6736766469254,-73.81697256533013,"(40.6736766469254, -73.81697256533013)",24016.0,62.0,3.0,46.0,64.0,64.0,2024
61703067,07/04/2024 10:12:37 AM,07/05/2024 01:54:07 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11420.0,117-59 122 STREET,122 STREET,DEAD END,SUTTER AVENUE,DEAD END,SUTTER AVENUE,ADDRESS,SOUTH OZONE PARK,122 STREET,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,07/05/2024 04:21:30 AM,10 QUEENS,4117150007.0,QUEENS,1035062.0,184904.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.67404969457385,-73.81682012919886,"(40.67404969457385, -73.81682012919886)",24016.0,62.0,3.0,46.0,64.0,64.0,2024
61704505,07/04/2024 08:52:07 AM,07/05/2024 01:54:08 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11420.0,117-59 122 STREET,122 STREET,DEAD END,SUTTER AVENUE,DEAD END,SUTTER AVENUE,ADDRESS,SOUTH OZONE PARK,122 STREET,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,07/05/2024 04:21:30 AM,10 QUEENS,4117150007.0,QUEENS,1035062.0,184904.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.67404969457385,-73.81682012919886,"(40.67404969457385, -73.81682012919886)",24016.0,62.0,3.0,46.0,64.0,64.0,2024
61698676,07/04/2024 08:44:19 AM,07/05/2024 01:54:06 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11420.0,117-59 122 STREET,122 STREET,DEAD END,SUTTER AVENUE,DEAD END,SUTTER AVENUE,ADDRESS,SOUTH OZONE PARK,122 STREET,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,07/05/2024 04:21:25 AM,10 QUEENS,4117150007.0,QUEENS,1035062.0,184904.0,PHONE,Unspecified,QUEENS,,,,,,,,40.67404969457385,-73.81682012919886,"(40.67404969457385, -73.81682012919886)",24016.0,62.0,3.0,46.0,64.0,64.0,2024
61690284,07/03/2024 08:44:39 PM,07/06/2024 02:07:46 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11365.0,184-06 64 AVENUE,64 AVENUE,184 STREET,185 STREET,184 STREET,185 STREET,ADDRESS,FRESH MEADOWS,64 AVENUE,,Closed,,The Department of Sanitation removed the items.,07/05/2024 11:56:52 AM,08 QUEENS,4070910003.0,QUEENS,1042651.0,208272.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.738142343131045,-73.78925882206961,"(40.738142343131045, -73.78925882206961)",14507.0,25.0,3.0,24.0,65.0,65.0,2024
61694407,07/03/2024 04:47:50 PM,07/06/2024 12:57:53 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11207.0,437 DEWITT AVENUE,DEWITT AVENUE,LOUISIANA AVENUE,LINDEN BOULEVARD,LOUISIANA AVENUE,LINDEN BOULEVARD,ADDRESS,BROOKLYN,DE WITT AVENUE,,Closed,,The Department of Sanitation removed the items.,07/05/2024 10:03:31 AM,05 BROOKLYN,3043180032.0,BROOKLYN,1013648.0,178638.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.656947940203736,-73.89404591977383,"(40.656947940203736, -73.89404591977383)",17214.0,45.0,2.0,25.0,47.0,47.0,2024
61688953,07/03/2024 08:50:28 AM,07/05/2024 03:07:30 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11001.0,87-02 256 STREET,256 STREET,87 AVENUE,87 AVENUE,87 AVENUE,87 AVENUE,ADDRESS,FLORAL PARK,256 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,07/05/2024 09:25:22 AM,13 QUEENS,4088230055.0,QUEENS,1064652.0,205752.0,PHONE,Unspecified,QUEENS,,,,,,,,40.731052957513846,-73.70989838948853,"(40.731052957513846, -73.70989838948853)",15785.0,63.0,3.0,16.0,63.0,63.0,2024
61683421,07/02/2024 06:11:01 PM,07/06/2024 01:01:37 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11229.0,2315 EAST   22 STREET,EAST   22 STREET,AVENUE W,AVENUE X,AVENUE W,AVENUE X,ADDRESS,BROOKLYN,EAST   22 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,07/03/2024 11:58:29 AM,15 BROOKLYN,3074050258.0,BROOKLYN,998558.0,155894.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.59455768710461,-73.94848036509623,"(40.59455768710461, -73.94848036509623)",13512.0,32.0,2.0,15.0,36.0,36.0,2024
61665878,07/01/2024 08:52:01 PM,07/03/2024 03:04:07 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10465.0,744 THROGGS NECK EXPRESSWAY,THROGGS NECK EXPRESSWAY,RANDALL AVENUE,THROGS NECK EP NB ET LAFAYETTE,RANDALL AVENUE,THROGS NECK EP NB ET LAFAYETTE,ADDRESS,BRONX,THROGS NECK EXPRESSWAY SVC RD,,Closed,,The Department of Sanitation removed the items.,07/02/2024 05:11:15 AM,10 BRONX,2054750050.0,BRONX,1034617.0,241401.0,PHONE,Unspecified,BRONX,,,,,,,,40.82912183073511,-73.81800120292962,"(40.82912183073511, -73.81800120292962)",11274.0,43.0,5.0,12.0,28.0,28.0,2024
61658599,06/30/2024 07:30:26 PM,07/01/2024 02:27:02 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11434.0,127 AVENUE,127 AVENUE,127 AVENUE,174 PLACE,127 AVENUE,174 PLACE,INTERSECTION,,,,Closed,,The Department of Sanitation removed the items.,07/01/2024 03:33:27 AM,12 QUEENS,,QUEENS,1048147.0,187373.0,PHONE,Unspecified,QUEENS,,,,,,,,40.68074174322605,-73.76962481841535,"(40.680741743226044, -73.76962481841535)",24669.0,41.0,3.0,6.0,71.0,71.0,2024
61658600,06/30/2024 03:50:14 PM,07/03/2024 02:14:29 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11428.0,219-46 JAMAICA AVENUE,JAMAICA AVENUE,SPRINGFIELD BOULEVARD,220 STREET,SPRINGFIELD BOULEVARD,220 STREET,ADDRESS,QUEENS VILLAGE,JAMAICA AVENUE,,Closed,,The Department of Sanitation removed the items.,07/02/2024 05:16:28 AM,13 QUEENS,4107890258.0,QUEENS,1057763.0,201234.0,PHONE,Unspecified,QUEENS,,,,,,,,40.718712139016965,-73.73480405362308,"(40.718712139016965, -73.73480405362308)",24338.0,63.0,3.0,6.0,63.0,63.0,2024
61661593,06/30/2024 02:48:26 PM,07/01/2024 02:49:52 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11428.0,219-44 JAMAICA AVENUE,JAMAICA AVENUE,SPRINGFIELD BOULEVARD,220 STREET,SPRINGFIELD BOULEVARD,220 STREET,ADDRESS,QUEENS VILLAGE,JAMAICA AVENUE,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,07/01/2024 05:21:20 AM,13 QUEENS,4107890257.0,QUEENS,1057760.0,201232.0,PHONE,Unspecified,QUEENS,,,,,,,,40.71870667445121,-73.734814897809,"(40.71870667445121, -73.734814897809)",24338.0,63.0,3.0,6.0,63.0,63.0,2024
61654520,06/30/2024 01:51:47 PM,07/01/2024 04:09:58 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11235.0,2801 EMMONS AVENUE,EMMONS AVENUE,EAST   28 STREET,EAST   29 STREET,EAST   28 STREET,EAST   29 STREET,ADDRESS,BROOKLYN,EMMONS AVENUE,,Closed,,The Department of Sanitation removed the items.,07/01/2024 10:44:07 AM,15 BROOKLYN,3087920063.0,BROOKLYN,1000755.0,151993.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58384640489819,-73.94057903203756,"(40.58384640489819, -73.94057903203756)",13826.0,32.0,2.0,15.0,36.0,36.0,2024
61659590,06/30/2024 01:49:49 PM,07/03/2024 03:05:14 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11207.0,429 DE WITT AVENUE,DE WITT AVENUE,LOUISIANA AVENUE,LINDEN BOULEVARD,LOUISIANA AVENUE,LINDEN BOULEVARD,ADDRESS,BROOKLYN,DE WITT AVENUE,,Closed,,The Department of Sanitation removed the items.,07/01/2024 05:36:27 AM,05 BROOKLYN,3043180036.0,BROOKLYN,1013590.0,178606.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65686029965301,-73.89425509807262,"(40.65686029965301, -73.89425509807262)",17214.0,45.0,2.0,25.0,47.0,47.0,2024
61661594,06/30/2024 11:02:02 AM,07/03/2024 07:48:59 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10305.0,1212 BAY STREET,BAY STREET,HYLAN BOULEVARD,MARYLAND AVENUE,HYLAN BOULEVARD,MARYLAND AVENUE,ADDRESS,STATEN ISLAND,BAY STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,07/01/2024 04:27:19 AM,01 STATEN ISLAND,5028540025.0,STATEN ISLAND,965954.0,162889.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.61375019620712,-74.06589839815139,"(40.613750196207114, -74.06589839815139)",10692.0,4.0,1.0,13.0,74.0,74.0,2024
61651057,06/29/2024 02:58:16 PM,07/03/2024 01:46:39 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11357.0,906 PARSONS BOULEVARD,PARSONS BOULEVARD,CENTER DRIVE,WHITESTONE EXPRESSWAY,CENTER DRIVE,WHITESTONE EXPRESSWAY,ADDRESS,WHITESTONE,PARSONS BOULEVARD,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,07/01/2024 05:23:18 AM,07 QUEENS,4044420038.0,QUEENS,1033022.0,227376.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.79063612651932,-73.82386654545034,"(40.79063612651932, -73.82386654545034)",14192.0,22.0,3.0,20.0,67.0,67.0,2024
61653520,06/29/2024 01:08:58 PM,07/01/2024 04:09:28 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11235.0,2120 VOORHIES AVENUE,VOORHIES AVENUE,EAST   21 STREET,EAST   22 STREET,EAST   21 STREET,EAST   22 STREET,ADDRESS,BROOKLYN,VOORHIES AVENUE,,Closed,,The Department of Sanitation removed the items.,07/01/2024 10:47:07 AM,15 BROOKLYN,3087770010.0,BROOKLYN,998943.0,152941.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58645166463096,-73.94710049511669,"(40.586451664630964, -73.94710049511669)",13826.0,32.0,2.0,15.0,36.0,36.0,2024
61642091,06/28/2024 09:26:38 PM,07/01/2024 06:27:18 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,10472.0,1231 MANOR AVENUE,MANOR AVENUE,WESTCHESTER AVENUE,EAST  172 STREET,WESTCHESTER AVENUE,EAST  172 STREET,ADDRESS,BRONX,MANOR AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/29/2024 03:32:58 AM,09 BRONX,2037750065.0,BRONX,1018383.0,241707.0,PHONE,Unspecified,BRONX,,,,,,,,40.83003936941831,-73.87666034924547,"(40.83003936941831, -73.87666034924547)",11610.0,58.0,5.0,31.0,26.0,26.0,2024
61640558,06/28/2024 08:26:30 PM,07/01/2024 06:29:49 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10465.0,3186 LAYTON AVENUE,LAYTON AVENUE,THROGMORTON AVENUE,VINCENT AVENUE,THROGMORTON AVENUE,VINCENT AVENUE,ADDRESS,BRONX,LAYTON AVENUE,,Closed,,The Department of Sanitation removed the items.,06/29/2024 07:10:42 AM,10 BRONX,2054590006.0,BRONX,1033748.0,243471.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83480828679461,-73.82112601108456,"(40.83480828679461, -73.82112601108456)",11274.0,43.0,5.0,12.0,28.0,28.0,2024
61617751,06/26/2024 11:26:12 PM,06/27/2024 02:40:51 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11358.0,47-03 161 STREET,161 STREET,LABURNUM AVENUE,OAK AVENUE,LABURNUM AVENUE,OAK AVENUE,ADDRESS,FLUSHING,161 STREET,,Closed,,The Department of Sanitation removed the items.,06/27/2024 04:28:21 AM,07 QUEENS,4054910031.0,QUEENS,1037963.0,213105.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.7514373998495,-73.80613690962498,"(40.7514373998495, -73.80613690962498)",14193.0,22.0,3.0,3.0,67.0,67.0,2024
61617726,06/26/2024 08:08:24 PM,07/03/2024 02:33:13 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11206.0,16 FORREST STREET,FORREST STREET,BUSHWICK AVENUE,STANWIX STREET,BUSHWICK AVENUE,STANWIX STREET,ADDRESS,BROOKLYN,FORREST STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/27/2024 03:52:18 AM,04 BROOKLYN,3031450102.0,BROOKLYN,1002051.0,194607.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70081012421503,-73.935800761869,"(40.70081012421503, -73.935800761869)",17213.0,42.0,2.0,30.0,53.0,53.0,2024
61616275,06/26/2024 07:27:52 PM,07/03/2024 02:33:07 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11206.0,BUSHWICK AVENUE,BUSHWICK AVENUE,BUSHWICK AVENUE,FORREST STREET,BUSHWICK AVENUE,FORREST STREET,INTERSECTION,,,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,06/27/2024 03:53:48 AM,04 BROOKLYN,,BROOKLYN,1001868.0,194546.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70064305976192,-73.9364609100088,"(40.70064305976192, -73.9364609100088)",17213.0,42.0,2.0,30.0,53.0,53.0,2024
61617725,06/26/2024 06:53:43 PM,06/28/2024 12:40:10 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10471.0,404 WEST  255 STREET,WEST  255 STREET,FIELDSTON ROAD,MOSHOLU AVENUE,FIELDSTON ROAD,MOSHOLU AVENUE,ADDRESS,BRONX,WEST  255 STREET,,Closed,,The Department of Sanitation cleaned the location.,06/27/2024 05:20:50 PM,08 BRONX,2058471335.0,BRONX,1010977.0,268111.0,ONLINE,Unspecified,BRONX,,,,,,,,40.90253579632841,-73.90331661001726,"(40.90253579632841, -73.90331661001726)",11609.0,48.0,5.0,40.0,33.0,33.0,2024
61616298,06/26/2024 06:46:56 PM,06/27/2024 02:40:50 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11358.0,47-03 161 STREET,161 STREET,LABURNUM AVENUE,OAK AVENUE,LABURNUM AVENUE,OAK AVENUE,ADDRESS,FLUSHING,161 STREET,,Closed,,The Department of Sanitation removed the items.,06/27/2024 04:28:13 AM,07 QUEENS,4054910031.0,QUEENS,1037963.0,213105.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7514373998495,-73.80613690962498,"(40.7514373998495, -73.80613690962498)",14193.0,22.0,3.0,3.0,67.0,67.0,2024
61613399,06/26/2024 04:08:18 PM,06/27/2024 02:09:02 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10312.0,4727 HYLAN BOULEVARD,HYLAN BOULEVARD,HAROLD AVENUE,BENNETT PLACE,HAROLD AVENUE,BENNETT PLACE,ADDRESS,STATEN ISLAND,HYLAN BOULEVARD,,Closed,,The Department of Sanitation removed the items.,06/26/2024 11:06:23 PM,03 STATEN ISLAND,5063560001.0,STATEN ISLAND,938721.0,131816.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.52836295006322,-74.16377660795092,"(40.52836295006322, -74.16377660795092)",10699.0,15.0,1.0,9.0,77.0,77.0,2024
61619149,06/26/2024 07:26:22 AM,06/27/2024 07:56:01 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11218.0,829 GREENWOOD AVENUE,GREENWOOD AVENUE,SHERMAN STREET,PROSPECT PARK SOUTHWEST,SHERMAN STREET,PROSPECT PARK SOUTHWEST,ADDRESS,BROOKLYN,GREENWOOD AVENUE,,Closed,,The Department of Sanitation investigated this complaint and no DSNY related conditions/violations were observed. Location will be referred to the appropriate agency for further action.,06/27/2024 07:56:00 AM,07 BROOKLYN,3052790043.0,BROOKLYN,991590.0,176933.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65231384625736,-73.97354756270427,"(40.652313846257364, -73.97354756270427)",17620.0,9.0,2.0,27.0,45.0,45.0,2024
61607752,06/25/2024 08:53:28 AM,06/25/2024 12:43:56 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10312.0,4603 HYLAN BOULEVARD,HYLAN BOULEVARD,WOODS OF ARDEN ROAD,ARDEN AVENUE,WOODS OF ARDEN ROAD,ARDEN AVENUE,ADDRESS,STATEN ISLAND,HYLAN BOULEVARD,,Closed,,The Department of Sanitation removed the items.,06/25/2024 10:26:19 AM,03 STATEN ISLAND,5053860061.0,STATEN ISLAND,939814.0,132415.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.53001263289506,-74.15984881660937,"(40.53001263289506, -74.15984881660937)",10699.0,15.0,1.0,9.0,77.0,77.0,2024
61595820,06/24/2024 10:34:15 PM,06/26/2024 12:39:17 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10305.0,343 SAND LANE,SAND LANE,OCEANSIDE AVENUE,SUNNYMEADE VILLAGE,OCEANSIDE AVENUE,SUNNYMEADE VILLAGE,ADDRESS,STATEN ISLAND,SAND LANE,,Closed,,The Department of Sanitation cleaned the location.,06/25/2024 12:14:12 PM,02 STATEN ISLAND,5031220020.0,STATEN ISLAND,965511.0,154705.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.59128586103732,-74.06747128711925,"(40.59128586103732, -74.06747128711925)",10692.0,30.0,1.0,14.0,76.0,76.0,2024
61594262,06/24/2024 02:59:16 PM,06/26/2024 02:47:34 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11229.0,3364 NOSTRAND AVENUE,NOSTRAND AVENUE,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,NOSTRAND AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/25/2024 12:18:22 PM,15 BROOKLYN,3073340016.0,BROOKLYN,1000304.0,158588.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.601949180280926,-73.94218704248804,"(40.601949180280926, -73.94218704248804)",13512.0,32.0,2.0,8.0,36.0,36.0,2024
61589489,06/24/2024 02:29:34 PM,06/25/2024 12:49:00 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11433.0,160-10 111 AVENUE,111 AVENUE,160 STREET,UNION HALL STREET,160 STREET,UNION HALL STREET,ADDRESS,JAMAICA,111 AVENUE,,Closed,,The Department of Sanitation cleaned the location.,06/25/2024 07:19:54 AM,12 QUEENS,4121810014.0,QUEENS,1042656.0,191143.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.69112743477467,-73.78938939026749,"(40.69112743477467, -73.78938939026749)",24668.0,41.0,3.0,46.0,71.0,71.0,2024
61594242,06/24/2024 02:16:32 PM,06/24/2024 03:23:07 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10312.0,ARDEN AVENUE,ARDEN AVENUE,ARDEN AVENUE,HYLAN BOULEVARD,ARDEN AVENUE,HYLAN BOULEVARD,INTERSECTION,,,,Closed,,The Department of Sanitation cleaned the location.,06/24/2024 02:16:41 PM,03 STATEN ISLAND,,STATEN ISLAND,939396.0,132183.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.529373733559744,-74.16135093979543,"(40.529373733559744, -74.16135093979543)",10699.0,15.0,1.0,9.0,77.0,77.0,2024
61587935,06/24/2024 01:49:50 PM,06/25/2024 12:59:01 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,10312.0,38 REGINA LANE,REGINA LANE,,WOODROW ROAD,,WOODROW ROAD,ADDRESS,STATEN ISLAND,REGINA LANE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/25/2024 07:15:44 AM,03 STATEN ISLAND,5057720051.0,STATEN ISLAND,932821.0,141033.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.5536295839652,-74.18507003659306,"(40.553629583965204, -74.18507003659306)",10699.0,15.0,1.0,9.0,77.0,77.0,2024
